Year,type,Category,Dollars,Category_name
1999,exp,494,1894.36410169,TRANSPORTATION
1999,exp,532,317.82939141,ENVIRONMENTAL PROTECT AGENCY
1999,exp,557,461.11222988,IL STATE TOLL HIGHWAY AUTH
1999,exp,901,661.81689005,STATE PENSION CONTRIBUTION
1999,exp,910,63.05867841,LEGISLATIVE
1999,exp,920,295.24412279,JUDICIAL
1999,exp,930,443.69029813,ELECTED OFFICERS
1999,exp,941,463.06435158,PUBLIC SAFETY
1999,exp,944,160.11039223,BUS & PROFESSION REGULATION
1999,exp,945,5767.25773417,MEDICAID
1999,exp,946,400.33305855000003,CAPITAL IMPROVEMENT
1999,exp,948,600.3203304900001,OTHER DEPARTMENTS
1999,exp,949,106.85242692,OTHER BOARDS & COMMISSIONS
1999,exp,959,5590.097194350001,K-12 EDUCATION
1999,exp,960,2184.98485756,UNIVERSITY EDUCATION
1999,exp,903,507.52762319,DEBT SERVICE
1999,exp,904,650.3491426800001,State Employee Healthcare
1999,exp,970,4031.5164429099996,Local Govt Transfers
2000,exp,402,260.88247727000004,AGING
2000,exp,406,104.6890508,AGRICULTURE
2000,exp,416,410.95009522,CENTRAL MANAGEMENT
2000,exp,418,1358.69328315,CHILDREN AND FAMILY SERVICES
2000,exp,420,705.28435655,COMMERCE AND ECONOMIC OPPORTUNITY
2000,exp,422,274.52993809,"NATURAL RESOURCES"
2000,exp,426,1189.22900172,CORRECTIONS
2000,exp,427,178.25897245,EMPLOYMENT SECURITY
2000,exp,444,4229.32240251,HUMAN SERVICES
2000,exp,478,140.50016214000001,HEALTHCARE & FAM SER NET OF MEDICAID
2000,exp,482,183.81578775,PUBLIC HEALTH
2000,exp,492,445.49973044,REVENUE
2000,exp,494,2479.2474648,TRANSPORTATION
2000,exp,532,356.16846609000004,ENVIRONMENTAL PROTECT AGENCY
2000,exp,557,434.67865002999997,IL STATE TOLL HIGHWAY AUTH
2000,exp,901,728.93652195,STATE PENSION CONTRIBUTION
2000,exp,910,68.87533675,LEGISLATIVE
2000,exp,920,331.41498634000004,JUDICIAL
2000,exp,930,489.08904634,ELECTED OFFICERS
2000,exp,941,487.17121568,PUBLIC SAFETY
2000,exp,944,130.76799036,BUS & PROFESSION REGULATION
2000,exp,945,6442.31650401,MEDICAID
2000,exp,946,828.80411131,CAPITAL IMPROVEMENT
2000,exp,948,618.28768573,OTHER DEPARTMENTS
2000,exp,949,131.67425,OTHER BOARDS & COMMISSIONS
2000,exp,959,6026.92245457,K-12 EDUCATION
2000,exp,960,2280.7689211399997,UNIVERSITY EDUCATION
2000,exp,903,543.84052911,DEBT SERVICE
2000,exp,904,795.21132928,State Employee Healthcare
2000,exp,970,4366.14101383,Local Govt Transfers
2001,exp,402,284.1314863,AGING
2001,exp,406,116.29852681999999,AGRICULTURE
2001,exp,416,410.21992101999996,CENTRAL MANAGEMENT
2001,exp,418,1374.8704498499999,CHILDREN AND FAMILY SERVICES
2001,exp,420,764.2217658,COMMERCE AND ECONOMIC OPPORTUNITY
2001,exp,422,315.10204391,"NATURAL RESOURCES"
2001,exp,426,1269.54923342,CORRECTIONS
2001,exp,427,278.12307772,EMPLOYMENT SECURITY
2001,exp,444,4548.51463883,HUMAN SERVICES
2001,exp,478,139.79134515,HEALTHCARE & FAM SER NET OF MEDICAID
2001,exp,482,225.56190186,PUBLIC HEALTH
2001,exp,492,805.59623689,REVENUE
2001,exp,494,2717.38788048,TRANSPORTATION
2001,exp,532,389.46567065,ENVIRONMENTAL PROTECT AGENCY
2001,exp,557,346.13919503,IL STATE TOLL HIGHWAY AUTH
2001,exp,901,812.1653345,STATE PENSION CONTRIBUTION
2001,exp,910,74.10202434,LEGISLATIVE
2001,exp,920,341.67943582,JUDICIAL
2001,exp,930,559.15119536,ELECTED OFFICERS
2001,exp,941,510.24756257,PUBLIC SAFETY
2001,exp,944,137.52142935999998,BUS & PROFESSION REGULATION
2001,exp,945,7187.341484529999,MEDICAID
2001,exp,946,890.60857888,CAPITAL IMPROVEMENT
2001,exp,948,635.67670648,OTHER DEPARTMENTS
2001,exp,949,139.80077349,OTHER BOARDS & COMMISSIONS
2001,exp,959,6392.15954672,K-12 EDUCATION
2001,exp,960,2425.43714886,UNIVERSITY EDUCATION
2001,exp,903,590.04423966,DEBT SERVICE
2001,exp,904,849.6254587,State Employee Healthcare
2001,exp,970,4471.93355919,Local Govt Transfers
2002,exp,402,297.62638237,AGING
2002,exp,406,117.12761461,AGRICULTURE
2002,exp,416,399.26931493,CENTRAL MANAGEMENT
2002,exp,418,1363.23544731,CHILDREN AND FAMILY SERVICES
2002,exp,420,812.0441308200001,COMMERCE AND ECONOMIC OPPORTUNITY
2002,exp,422,354.93924776,"NATURAL RESOURCES"
2002,exp,426,1330.4156272100001,CORRECTIONS
2002,exp,427,333.87381923000004,EMPLOYMENT SECURITY
2002,exp,444,4561.32634598,HUMAN SERVICES
2002,exp,478,146.25182338,HEALTHCARE & FAM SER NET OF MEDICAID
2002,exp,482,268.95257955,PUBLIC HEALTH
2002,exp,492,670.93634931,REVENUE
2002,exp,494,3222.94423615,TRANSPORTATION
2002,exp,532,466.2803571,ENVIRONMENTAL PROTECT AGENCY
2002,exp,557,392.74387821,IL STATE TOLL HIGHWAY AUTH
2002,exp,901,901.32131971,STATE PENSION CONTRIBUTION
2002,exp,910,79.7576478,LEGISLATIVE
2002,exp,920,373.7409311,JUDICIAL
2002,exp,930,582.3811784,ELECTED OFFICERS
2002,exp,941,509.13044468,PUBLIC SAFETY
2002,exp,944,140.50388454,BUS & PROFESSION REGULATION
2002,exp,945,7291.78917015,MEDICAID
2002,exp,946,1149.90565891,CAPITAL IMPROVEMENT
2002,exp,948,630.98663513,OTHER DEPARTMENTS
2002,exp,949,143.83875274000002,OTHER BOARDS & COMMISSIONS
2002,exp,959,6632.02743873,K-12 EDUCATION
2002,exp,960,2657.63562087,UNIVERSITY EDUCATION
2002,exp,903,640.25704888,DEBT SERVICE
2002,exp,904,896.02993972,State Employee Healthcare
2002,exp,970,4300.10066935,Local Govt Transfers
2003,exp,402,304.2007117,AGING
2003,exp,406,92.11233168000001,AGRICULTURE
2003,exp,416,400.91807418999997,CENTRAL MANAGEMENT
2003,exp,418,1300.63355477,CHILDREN AND FAMILY SERVICES
2003,exp,420,830.37632636,COMMERCE AND ECONOMIC OPPORTUNITY
2003,exp,422,319.34274552,"NATURAL RESOURCES"
2003,exp,426,1243.53524047,CORRECTIONS
2003,exp,427,372.10158303000003,EMPLOYMENT SECURITY
2003,exp,444,4471.68069088,HUMAN SERVICES
2003,exp,478,299.81634958,HEALTHCARE & FAM SER NET OF MEDICAID
2003,exp,482,244.8672966,PUBLIC HEALTH
2003,exp,492,532.42065807,REVENUE
2003,exp,494,3294.50381821,TRANSPORTATION
2003,exp,532,463.18873657,ENVIRONMENTAL PROTECT AGENCY
2003,exp,557,360.73293909,IL STATE TOLL HIGHWAY AUTH
2003,exp,901,1031.33395234,STATE PENSION CONTRIBUTION
2003,exp,910,73.43731133,LEGISLATIVE
2003,exp,920,368.15768670999995,JUDICIAL
2003,exp,930,564.2071949900001,ELECTED OFFICERS
2003,exp,941,523.1121963,PUBLIC SAFETY
2003,exp,944,139.75078366999998,BUS & PROFESSION REGULATION
2003,exp,945,7900.568223480001,MEDICAID
2003,exp,946,1076.11444396,CAPITAL IMPROVEMENT
2003,exp,948,659.4751585700001,OTHER DEPARTMENTS
2003,exp,949,92.27169881,OTHER BOARDS & COMMISSIONS
2003,exp,959,6692.94011289,K-12 EDUCATION
2003,exp,960,2553.62693502,UNIVERSITY EDUCATION
2003,exp,903,731.2021835500001,DEBT SERVICE
2003,exp,904,1139.1535187700001,State Employee Healthcare
2003,exp,970,4119.48820917,Local Govt Transfers
2004,exp,402,314.02824838,AGING
2004,exp,406,83.64746905,AGRICULTURE
2004,exp,416,481.24350887,CENTRAL MANAGEMENT
2004,exp,418,1267.88684479,CHILDREN AND FAMILY SERVICES
2004,exp,420,926.06750874,COMMERCE AND ECONOMIC OPPORTUNITY
2004,exp,422,277.99302915,"NATURAL RESOURCES"
2004,exp,426,1254.64753133,CORRECTIONS
2004,exp,427,203.46165133,EMPLOYMENT SECURITY
2004,exp,444,4650.32167449,HUMAN SERVICES
2004,exp,478,289.37450631999997,HEALTHCARE & FAM SER NET OF MEDICAID
2004,exp,482,266.94553942,PUBLIC HEALTH
2004,exp,492,800.8640746599999,REVENUE
2004,exp,494,3017.76597781,TRANSPORTATION
2004,exp,532,559.33062229,ENVIRONMENTAL PROTECT AGENCY
2004,exp,557,417.18865935,IL STATE TOLL HIGHWAY AUTH
2004,exp,901,8553.09923235,STATE PENSION CONTRIBUTION
2004,exp,910,73.53824469,LEGISLATIVE
2004,exp,920,362.5409759,JUDICIAL
2004,exp,930,535.57131481,ELECTED OFFICERS
2004,exp,941,491.30298615000004,PUBLIC SAFETY
2004,exp,944,131.28930646,BUS & PROFESSION REGULATION
2004,exp,945,10061.413063850001,MEDICAID
2004,exp,946,833.01816764,CAPITAL IMPROVEMENT
2004,exp,948,347.17736857,OTHER DEPARTMENTS
2004,exp,949,87.08639135,OTHER BOARDS & COMMISSIONS
2004,exp,959,7127.6007932,K-12 EDUCATION
2004,exp,960,2375.06236853,UNIVERSITY EDUCATION
2004,exp,903,1288.58426201,DEBT SERVICE
2004,exp,904,1242.63780801,State Employee Healthcare
2004,exp,970,4256.60560819,Local Govt Transfers
2005,exp,402,402.63075577,AGING
2005,exp,406,73.65240536,AGRICULTURE
2005,exp,416,590.50000452,CENTRAL MANAGEMENT
2005,exp,418,1237.5480684200002,CHILDREN AND FAMILY SERVICES
2005,exp,420,422.852684,COMMERCE AND ECONOMIC OPPORTUNITY
2005,exp,422,243.05348705,"NATURAL RESOURCES"
2005,exp,426,1282.58870235,CORRECTIONS
2005,exp,427,184.18715708,EMPLOYMENT SECURITY
2005,exp,444,4779.82389863,HUMAN SERVICES
2005,exp,478,479.16288570999995,HEALTHCARE & FAM SER NET OF MEDICAID
2005,exp,482,293.13685998,PUBLIC HEALTH
2005,exp,492,702.52419349,REVENUE
2005,exp,494,2679.7208328899997,TRANSPORTATION
2005,exp,532,377.14659242,ENVIRONMENTAL PROTECT AGENCY
2005,exp,557,479.32018221,IL STATE TOLL HIGHWAY AUTH
2005,exp,901,1210.0367378800001,STATE PENSION CONTRIBUTION
2005,exp,910,75.52648364,LEGISLATIVE
2005,exp,920,380.40954125,JUDICIAL
2005,exp,930,550.98693291,ELECTED OFFICERS
2005,exp,941,561.91256719,PUBLIC SAFETY
2005,exp,944,166.66897816,BUS & PROFESSION REGULATION
2005,exp,945,9529.546222559999,MEDICAID
2005,exp,946,581.08470622,CAPITAL IMPROVEMENT
2005,exp,948,229.75201228,OTHER DEPARTMENTS
2005,exp,949,95.58163734,OTHER BOARDS & COMMISSIONS
2005,exp,959,7572.52423812,K-12 EDUCATION
2005,exp,960,2317.04367391,UNIVERSITY EDUCATION
2005,exp,903,1351.8173164500001,DEBT SERVICE
2005,exp,904,1329.94637676,State Employee Healthcare
2005,exp,970,4674.178671850001,Local Govt Transfers
2006,exp,402,420.35557884,AGING
2006,exp,406,82.60300396,AGRICULTURE
2006,exp,416,678.1388383,CENTRAL MANAGEMENT
2006,exp,418,1241.37023341,CHILDREN AND FAMILY SERVICES
2006,exp,420,593.6122829,COMMERCE AND ECONOMIC OPPORTUNITY
2006,exp,422,238.57993916,"NATURAL RESOURCES"
2006,exp,426,1241.36292395,CORRECTIONS
2006,exp,427,185.74491196,EMPLOYMENT SECURITY
2006,exp,444,4846.1078513,HUMAN SERVICES
2006,exp,478,587.48118098,HEALTHCARE & FAM SER NET OF MEDICAID
2006,exp,482,294.22334672000005,PUBLIC HEALTH
2006,exp,492,807.97310953,REVENUE
2006,exp,494,2788.28685427,TRANSPORTATION
2006,exp,532,371.20680418,ENVIRONMENTAL PROTECT AGENCY
2006,exp,557,1073.7547139,IL STATE TOLL HIGHWAY AUTH
2006,exp,901,689.22695575,STATE PENSION CONTRIBUTION
2006,exp,910,76.97955779,LEGISLATIVE
2006,exp,920,338.52031224,JUDICIAL
2006,exp,930,594.81214156,ELECTED OFFICERS
2006,exp,941,613.0468691699999,PUBLIC SAFETY
2006,exp,944,168.09399871000002,BUS & PROFESSION REGULATION
2006,exp,945,10465.75244916,MEDICAID
2006,exp,946,491.74999220999996,CAPITAL IMPROVEMENT
2006,exp,948,214.37863314,OTHER DEPARTMENTS
2006,exp,949,160.58069156,OTHER BOARDS & COMMISSIONS
2006,exp,959,7875.12860784,K-12 EDUCATION
2006,exp,960,2340.69454463,UNIVERSITY EDUCATION
2006,exp,903,1415.45327269,DEBT SERVICE
2006,exp,904,1421.44486961,State Employee Healthcare
2006,exp,970,5203.7770244,Local Govt Transfers
2007,exp,402,488.29282589999997,AGING
2007,exp,406,84.25304805,AGRICULTURE
2007,exp,416,701.9111734500001,CENTRAL MANAGEMENT
2007,exp,418,1264.4590819500002,CHILDREN AND FAMILY SERVICES
2007,exp,420,599.03941702,COMMERCE AND ECONOMIC OPPORTUNITY
2007,exp,422,261.73687247,"NATURAL RESOURCES"
2007,exp,426,1200.2325312799999,CORRECTIONS
2007,exp,427,179.31479432,EMPLOYMENT SECURITY
2007,exp,444,4957.94730499,HUMAN SERVICES
2007,exp,478,544.2034465600001,HEALTHCARE & FAM SER NET OF MEDICAID
2007,exp,482,328.84780349,PUBLIC HEALTH
2007,exp,492,830.73538103,REVENUE
2007,exp,494,3041.73437151,TRANSPORTATION
2007,exp,532,411.66696841000004,ENVIRONMENTAL PROTECT AGENCY
2007,exp,557,1432.8793855899999,IL STATE TOLL HIGHWAY AUTH
2007,exp,901,999.95603317,STATE PENSION CONTRIBUTION
2007,exp,910,83.06970701,LEGISLATIVE
2007,exp,920,350.42416633,JUDICIAL
2007,exp,930,660.4299194,ELECTED OFFICERS
2007,exp,941,771.18454611,PUBLIC SAFETY
2007,exp,944,192.65235243,BUS & PROFESSION REGULATION
2007,exp,945,11198.462198,MEDICAID
2007,exp,946,388.10967518,CAPITAL IMPROVEMENT
2007,exp,948,211.5001549,OTHER DEPARTMENTS
2007,exp,949,148.00506180000002,OTHER BOARDS & COMMISSIONS
2007,exp,959,8268.7078994300009,K-12 EDUCATION
2007,exp,960,2444.8914728699997,UNIVERSITY EDUCATION
2007,exp,903,1417.2083298799998,DEBT SERVICE
2007,exp,904,1533.41420683,State Employee Healthcare
2007,exp,970,5578.12285448,Local Govt Transfers
2008,exp,402,526.81112042,AGING
2008,exp,406,86.21246786,AGRICULTURE
2008,exp,416,719.26434293,CENTRAL MANAGEMENT
2008,exp,418,1270.0187734200001,CHILDREN AND FAMILY SERVICES
2008,exp,420,439.38757942,COMMERCE AND ECONOMIC OPPORTUNITY
2008,exp,422,240.37989599000002,"NATURAL RESOURCES"
2008,exp,426,1287.36010166,CORRECTIONS
2008,exp,427,187.80809997,EMPLOYMENT SECURITY
2008,exp,444,5206.81224446,HUMAN SERVICES
2008,exp,478,555.1975096799999,HEALTHCARE & FAM SER NET OF MEDICAID
2008,exp,482,354.90189209,PUBLIC HEALTH
2008,exp,492,834.6241675399999,REVENUE
2008,exp,494,2858.17341566,TRANSPORTATION
2008,exp,532,394.88866647,ENVIRONMENTAL PROTECT AGENCY
2008,exp,557,1587.69669403,IL STATE TOLL HIGHWAY AUTH
2008,exp,901,1456.6975250799999,STATE PENSION CONTRIBUTION
2008,exp,910,86.38316752,LEGISLATIVE
2008,exp,920,363.98444578,JUDICIAL
2008,exp,930,688.29001216,ELECTED OFFICERS
2008,exp,941,794.63763927,PUBLIC SAFETY
2008,exp,944,194.08505585,BUS & PROFESSION REGULATION
2008,exp,945,12699.20047202,MEDICAID
2008,exp,946,260.7219847,CAPITAL IMPROVEMENT
2008,exp,948,170.23124619,OTHER DEPARTMENTS
2008,exp,949,122.87861575,OTHER BOARDS & COMMISSIONS
2008,exp,959,8877.90255179,K-12 EDUCATION
2008,exp,960,2480.0551937600003,UNIVERSITY EDUCATION
2008,exp,903,1414.2337261,DEBT SERVICE
2008,exp,904,1559.3176877,State Employee Healthcare
2008,exp,970,5873.26115267,Local Govt Transfers
2009,exp,402,606.42490473,AGING
2009,exp,406,80.00974918000001,AGRICULTURE
2009,exp,416,701.04224951,CENTRAL MANAGEMENT
2009,exp,418,1283.6711937999999,CHILDREN AND FAMILY SERVICES
2009,exp,420,519.84125439,COMMERCE AND ECONOMIC OPPORTUNITY
2009,exp,422,223.95443838999998,"NATURAL RESOURCES"
2009,exp,426,1371.8910689000002,CORRECTIONS
2009,exp,427,217.95912897,EMPLOYMENT SECURITY
2009,exp,444,5417.227740810001,HUMAN SERVICES
2009,exp,478,558.5348176699999,HEALTHCARE & FAM SER NET OF MEDICAID
2009,exp,482,357.50199756,PUBLIC HEALTH
2009,exp,492,860.77576987,REVENUE
2009,exp,494,3069.3240835799998,TRANSPORTATION
2009,exp,532,411.09930475,ENVIRONMENTAL PROTECT AGENCY
2009,exp,557,1599.27061967,IL STATE TOLL HIGHWAY AUTH
2009,exp,901,1826.58041579,STATE PENSION CONTRIBUTION
2009,exp,910,91.20777835,LEGISLATIVE
2009,exp,920,398.07463563,JUDICIAL
2009,exp,930,696.6313212,ELECTED OFFICERS
2009,exp,941,824.41732528,PUBLIC SAFETY
2009,exp,944,211.02642806999998,BUS & PROFESSION REGULATION
2009,exp,945,13826.58674312,MEDICAID
2009,exp,946,165.06075212000002,CAPITAL IMPROVEMENT
2009,exp,948,342.03326106000003,OTHER DEPARTMENTS
2009,exp,949,182.43580375,OTHER BOARDS & COMMISSIONS
2009,exp,959,9374.3153361,K-12 EDUCATION
2009,exp,960,2473.0912760300002,UNIVERSITY EDUCATION
2009,exp,903,1421.07800529,DEBT SERVICE
2009,exp,904,1533.99450411,State Employee Healthcare
2009,exp,970,5520.558796109999,Local Govt Transfers
2010,exp,402,727.88289624,AGING
2010,exp,406,81.37551679,AGRICULTURE
2010,exp,416,792.38465239,CENTRAL MANAGEMENT
2010,exp,418,1231.19779724,CHILDREN AND FAMILY SERVICES
2010,exp,420,1177.2642111,COMMERCE AND ECONOMIC OPPORTUNITY
2010,exp,422,217.95024115,"NATURAL RESOURCES"
2010,exp,426,1225.90038073,CORRECTIONS
2010,exp,427,260.40792196,EMPLOYMENT SECURITY
2010,exp,444,5396.5071714099995,HUMAN SERVICES
2010,exp,478,309.81781157,HEALTHCARE & FAM SER NET OF MEDICAID
2010,exp,482,366.52680977,PUBLIC HEALTH
2010,exp,492,706.4395933999999,REVENUE
2010,exp,494,3813.0569143199996,TRANSPORTATION
2010,exp,532,526.09798266,ENVIRONMENTAL PROTECT AGENCY
2010,exp,557,1292.2441540799998,IL STATE TOLL HIGHWAY AUTH
2010,exp,901,3041.68182729,STATE PENSION CONTRIBUTION
2010,exp,910,84.19877295,LEGISLATIVE
2010,exp,920,387.85971782999997,JUDICIAL
2010,exp,930,630.87974665,ELECTED OFFICERS
2010,exp,941,777.92988412,PUBLIC SAFETY
2010,exp,944,237.37475297999998,BUS & PROFESSION REGULATION
2010,exp,945,14155.9385009,MEDICAID
2010,exp,946,213.94561708,CAPITAL IMPROVEMENT
2010,exp,948,125.61922428999999,OTHER DEPARTMENTS
2010,exp,949,350.0016491,OTHER BOARDS & COMMISSIONS
2010,exp,959,9847.61498509,K-12 EDUCATION
2010,exp,960,2607.11786475,UNIVERSITY EDUCATION
2010,exp,903,1387.92024044,DEBT SERVICE
2010,exp,904,1522.93480609,State Employee Healthcare
2010,exp,970,5194.19321064,Local Govt Transfers
2011,exp,402,715.2168129400001,AGING
2011,exp,406,72.45303892,AGRICULTURE
2011,exp,416,774.1022291,CENTRAL MANAGEMENT
2011,exp,418,1212.50991499,CHILDREN AND FAMILY SERVICES
2011,exp,420,1158.17442895,COMMERCE AND ECONOMIC OPPORTUNITY
2011,exp,422,225.73558192,"NATURAL RESOURCES"
2011,exp,426,1268.8218909500001,CORRECTIONS
2011,exp,427,294.88023953000004,EMPLOYMENT SECURITY
2011,exp,444,5692.28175595,HUMAN SERVICES
2011,exp,478,332.54324126999995,HEALTHCARE & FAM SER NET OF MEDICAID
2011,exp,482,313.43452426,PUBLIC HEALTH
2011,exp,492,733.98749415,REVENUE
2011,exp,494,4472.232665869999,TRANSPORTATION
2011,exp,532,762.5073889,ENVIRONMENTAL PROTECT AGENCY
2011,exp,557,739.80110963,IL STATE TOLL HIGHWAY AUTH
2011,exp,901,3022.55635864,STATE PENSION CONTRIBUTION
2011,exp,910,83.75182303,LEGISLATIVE
2011,exp,920,365.16035833999996,JUDICIAL
2011,exp,930,644.95041685,ELECTED OFFICERS
2011,exp,941,799.9449722100001,PUBLIC SAFETY
2011,exp,944,220.84563394999998,BUS & PROFESSION REGULATION
2011,exp,945,14161.02022563,MEDICAID
2011,exp,946,365.36826681,CAPITAL IMPROVEMENT
2011,exp,948,181.1746939,OTHER DEPARTMENTS
2011,exp,949,375.77694405,OTHER BOARDS & COMMISSIONS
2011,exp,959,9561.42131344,K-12 EDUCATION
2011,exp,960,2491.40052856,UNIVERSITY EDUCATION
2011,exp,903,1640.8520024000002,DEBT SERVICE
2011,exp,904,1608.95914215,State Employee Healthcare
2011,exp,970,5529.052197790001,Local Govt Transfers
2012,exp,402,795.6875566499999,AGING
2012,exp,406,70.65487026000001,AGRICULTURE
2012,exp,416,749.37233615,CENTRAL MANAGEMENT
2012,exp,418,1190.79955408,CHILDREN AND FAMILY SERVICES
2012,exp,420,1026.55461017,COMMERCE AND ECONOMIC OPPORTUNITY
2012,exp,422,218.55378477000002,"NATURAL RESOURCES"
2012,exp,426,1279.37500577,CORRECTIONS
2012,exp,427,241.96883748,EMPLOYMENT SECURITY
2012,exp,444,5252.9416997200005,HUMAN SERVICES
2012,exp,478,355.59552584000005,HEALTHCARE & FAM SER NET OF MEDICAID
2012,exp,482,405.17561161000003,PUBLIC HEALTH
2012,exp,492,493.57361016000004,REVENUE
2012,exp,494,4462.0629959200005,TRANSPORTATION
2012,exp,532,644.10830388,ENVIRONMENTAL PROTECT AGENCY
2012,exp,557,698.72918798,IL STATE TOLL HIGHWAY AUTH
2012,exp,901,2646.8131560700003,STATE PENSION CONTRIBUTION
2012,exp,910,100.95975125,LEGISLATIVE
2012,exp,920,386.68145485,JUDICIAL
2012,exp,930,667.98535986,ELECTED OFFICERS
2012,exp,941,786.96419463,PUBLIC SAFETY
2012,exp,944,236.60542357,BUS & PROFESSION REGULATION
2012,exp,945,12228.48252349,MEDICAID
2012,exp,946,617.42351588,CAPITAL IMPROVEMENT
2012,exp,948,2464.1840967,OTHER DEPARTMENTS
2012,exp,949,327.61594824,OTHER BOARDS & COMMISSIONS
2012,exp,959,8951.64621207,K-12 EDUCATION
2012,exp,960,2491.17631832,UNIVERSITY EDUCATION
2012,exp,903,1784.8645659000001,DEBT SERVICE
2012,exp,904,2080.34469463,State Employee Healthcare
2012,exp,970,5568.990849299999,Local Govt Transfers
2013,exp,402,1121.2012080499999,AGING
2013,exp,406,70.06272093000001,AGRICULTURE
2013,exp,416,777.64031416,CENTRAL MANAGEMENT
2013,exp,418,1136.6463996500001,CHILDREN AND FAMILY SERVICES
2013,exp,420,979.62269692,COMMERCE AND ECONOMIC OPPORTUNITY
2013,exp,422,233.11058171000002,"NATURAL RESOURCES"
2013,exp,426,1249.7028679500002,CORRECTIONS
2013,exp,427,232.51107634000002,EMPLOYMENT SECURITY
2013,exp,444,5589.21048213,HUMAN SERVICES
2013,exp,478,362.81848808,HEALTHCARE & FAM SER NET OF MEDICAID
2013,exp,482,359.1114525,PUBLIC HEALTH
2013,exp,492,391.67768932,REVENUE
2013,exp,494,4293.65807413,TRANSPORTATION
2013,exp,532,526.23625524,ENVIRONMENTAL PROTECT AGENCY
2013,exp,557,950.24235075,IL STATE TOLL HIGHWAY AUTH
2013,exp,901,2864.3632129000002,STATE PENSION CONTRIBUTION
2013,exp,910,121.44799085000001,LEGISLATIVE
2013,exp,920,352.69319552999997,JUDICIAL
2013,exp,930,679.79921445,ELECTED OFFICERS
2013,exp,941,831.53300784,PUBLIC SAFETY
2013,exp,944,250.19507809,BUS & PROFESSION REGULATION
2013,exp,945,14776.36709009,MEDICAID
2013,exp,946,529.84193714,CAPITAL IMPROVEMENT
2013,exp,948,3143.9155493499998,OTHER DEPARTMENTS
2013,exp,949,277.91603557,OTHER BOARDS & COMMISSIONS
2013,exp,959,8721.79597235,K-12 EDUCATION
2013,exp,960,2271.88833793,UNIVERSITY EDUCATION
2013,exp,903,1802.85670795,DEBT SERVICE
2013,exp,904,1898.0216219499998,State Employee Healthcare
2013,exp,970,5828.579201660001,Local Govt Transfers
2014,exp,402,993.79754373,AGING
2014,exp,406,73.53543162000001,AGRICULTURE
2014,exp,416,794.7187122,CENTRAL MANAGEMENT
2014,exp,418,1129.14244855,CHILDREN AND FAMILY SERVICES
2014,exp,420,1051.76127151,COMMERCE AND ECONOMIC OPPORTUNITY
2014,exp,422,267.61782273,"NATURAL RESOURCES"
2014,exp,426,1352.79097637,CORRECTIONS
2014,exp,427,251.08554735,EMPLOYMENT SECURITY
2014,exp,444,5608.9826616,HUMAN SERVICES
2014,exp,478,460.90588149,HEALTHCARE & FAM SER NET OF MEDICAID
2014,exp,482,462.55739574,PUBLIC HEALTH
2014,exp,492,463.88519573,REVENUE
2014,exp,494,4470.91867071,TRANSPORTATION
